I,Ip,theta,theta_p,theta_pp,u_a
0.189836768,-20.87706717,4.67E-03,2.101903949,270.5752718,1
0.224116523,-67.41427649,4.75E-03,2.085908556,679.0220822,1
0.218976015,-63.48708789,3.74E-03,2.467802995,272.7762148,1
0.232224615,-79.75615319,4.58E-03,2.248100959,624.7437984,1
0.201976459,-37.80696156,4.36E-03,2.152129884,364.4114135,1
0.18055001,-10.1173883,3.87E-03,2.336037505,-48.98671303,1
0.177435693,-3.656599645,4.54E-03,2.059793687,166.3576988,1
0.203068723,-40.22224744,4.56E-03,2.267587515,272.0010376,1
0.200817775,-39.74466612,4.25E-03,2.589286149,-46.31770463,1
0.198661484,-35.75818735,4.92E-03,2.458567574,47.7396254,1
0.205352209,-41.52275777,5.10E-03,2.042725344,502.6605227,1
0.176694602,-7.35341916,5.12E-03,2.645025779,-374.1872773,1
0.217042243,-60.19672692,4.78E-03,2.385985315,324.9351259,1
0.211131243,-49.69815786,4.29E-03,2.081063615,534.2139063,1
0.176082702,-6.391701763,4.73E-03,2.629016858,-366.6650053,1
0.178916231,-10.15042888,4.22E-03,2.616751513,-322.9548625,1
0.20651977,-47.78468998,4.86E-03,2.623831054,-12.20105373,1
0.225586906,-71.64710055,4.31E-03,2.363391116,443.6612485,1
0.203751187,-40.404663,5.03E-03,2.174730158,364.2589552,1
0.231087691,-79.24599017,4.98E-03,2.377138984,494.3722148,1
0.211555407,-50.35558523,5.20E-03,2.091013308,530.0427644,1
0.211264743,-54.13367641,4.70E-03,2.61009405,54.81118637,1
0.218361268,-62.42083106,4.42E-03,2.439274695,291.6470336,1
0.184479086,-15.29370797,5.23E-03,2.31459373,15.65628893,1
0.178972564,-6.698671107,5.58E-03,2.177929163,76.62185719,1
0.179781566,-6.990216751,5.07E-03,2.077220612,177.4712613,1
0.178741174,-9.864970571,4.82E-03,2.610887804,-319.6357889,1
0.187029379,-20.19140629,5.11E-03,2.491931928,-116.2550697,1
0.197089679,-35.60782559,4.52E-03,2.705980207,-195.2424277,1
0.198530287,-34.99670587,5.33E-03,2.386076603,112.1329276,1
0.206226545,-46.32106892,5.00E-03,2.491448837,104.7769962,1
0.231685715,-80.93448815,5.83E-03,2.485884949,402.3840781,1
0.19427269,-31.00488182,5.37E-03,2.610452301,-140.7686334,1
0.221084474,-65.9316894,5.87E-03,2.414860796,345.1336006,1
0.1990604,-35.44752302,5.49E-03,2.352393218,148.8456706,1
0.22473026,-72.05020147,5.58E-03,2.558556948,256.3941289,1
0.203281191,-43.97095442,5.73E-03,2.697831582,-116.6884776,1
0.183654276,-12.89070614,5.62E-03,2.155382925,150.9155625,1
0.198666163,-36.68961151,5.22E-03,2.573613925,-56.79420197,1
0.182035152,-15.13905424,4.71E-03,2.709127133,-371.0934593,1
0.200956788,-35.96491898,5.92E-03,2.095674539,404.0175107,1
0.190764657,-26.91035996,4.71E-03,2.695151858,-258.0787195,1
